overshoot,time_to_recover,stability_variance,control_effort,crash,config
1.5209996845111895,0.0,0.00039798443272640087,205.81350254258732,False,baseline
0.3929119931061083,0.0,0.0003978047560508359,2.0605200533704444,False,ga
