t,attitude,stability,speed,u_cmd,u_eff,turb,crashed,a_ref,attitude_err
0,-0.0011656676610754565,0.811422186535841,1.0029654048974332,0.002843167717560647,0.002843167717560647,0.0,False,0.0,-0.0011656676610754565
1,0.00026089506672935243,0.8752320014885239,1.0060796267627916,0.0009255205794604658,0.000925520579460466,0.0,False,0.0,0.00026089506672935243
2,-0.0006436195529870382,0.9294797576422889,1.0098319467776768,-0.0001881099140150916,-0.00018810991401509142,0.0,False,0.0,-0.0006436195529870382
3,-0.0005127053119713499,0.9704439635323132,1.0141267443540998,0.0008474120411099168,0.0008474120411099168,0.0,False,0.0,-0.0005127053119713499
4,0.0003387133645245645,0.9942587157074043,1.0188311839894229,0.0006440644506080842,0.0006440644506080842,0.0,False,0.0,0.0003387133645245645
5,0.00031807644584538983,1.0,1.023773771146497,-0.00014046669107250272,-0.00014046669107250272,0.0,False,0.0,0.00031807644584538983
6,-0.0005428193581349218,1.0,1.0287737711464968,-3.52143070004218e-05,-3.5214307000421814e-05,0.0,False,0.0,-0.0005428193581349218
7,0.00011434194760476222,1.0,1.033773771146497,0.0007814743703267102,0.0007814743703267102,0.0,False,0.0,0.00011434194760476222
8,0.0010540475023513042,1.0,1.0387737711464968,6.786137518832522e-05,6.786137518832532e-05,0.0,False,0.0,0.0010540475023513042
9,0.00026837401104910146,1.0,1.0437737711464967,-0.0007705107536072965,-0.0007705107536072965,0.0,False,0.0,0.00026837401104910146
10,-4.8247368547341314e-05,1.0,1.0487737711464966,5.165482440785996e-05,5.1654824407859996e-05,0.0,False,0.0,-4.8247368547341314e-05
11,0.000534483795232007,1.0,1.0537737711464965,0.00025107804310769006,0.00025107804310769006,0.0,False,0.0,0.000534483795232007
12,-8.514569073128663e-05,1.0,1.0587737711464964,-0.0003497533828824839,-0.00034975338288248403,0.0,False,0.0,-8.514569073128663e-05
13,-0.0003573591767306208,1.0,1.0637737711464963,0.0002944907683938324,0.0002944907683938324,0.0,False,0.0,-0.0003573591767306208
14,2.4030010619511698e-05,1.0,1.0687737711464962,0.0004884395960341556,0.0004884395960341556,0.0,False,0.0,2.4030010619511698e-05
15,-0.0003890531932973123,1.0,1.073773771146496,0.00010369442482113805,0.00010369442482113805,0.0,False,0.0,-0.0003890531932973123
16,0.0009349484407105245,1.0,1.0787737711464962,0.0005489503345714977,0.0005489503345714977,0.0,False,0.0,0.0009349484407105245
17,0.00012555496059300046,1.0,1.083773771146496,-0.0007654485752212573,-0.0007654485752212571,0.0,False,0.0,0.00012555496059300046
18,-0.0002596054376792667,1.0,1.0887737711464958,0.00013179587453815514,0.00013179587453815528,0.0,False,0.0,-0.0002596054376792667
