t,attitude,stability,speed,u_cmd,u_eff,turb,crashed,a_ref,attitude_err
0,-0.0004214018874455161,0.809197134679951,1.0015504076004063,0.00012020552784658485,0.00012020552784658485,0.0,False,0.0,-0.0004214018874455161
1,2.3029933120347313e-05,0.8731481250467953,1.0046561125583617,7.284923205924688e-05,7.284923205924688e-05,0.0,False,0.0,2.3029933120347313e-05
2,0.0005718193051981459,0.9275464123596528,1.0083997272833198,5.103935510032413e-06,5.103935510032401e-06,0.0,False,0.0,0.0005718193051981459
3,0.00039987506703786506,0.9682329794833916,1.0126853339892943,-8.355880866269046e-05,-8.355880866269046e-05,0.0,False,0.0,0.00039987506703786506
4,-0.00015508655937729963,0.9928551531890748,1.0173745430301442,-5.744152194759849e-05,-5.744152194759849e-05,0.0,False,0.0,-0.00015508655937729963
5,0.00026285587223120994,1.0,1.0223070721864607,2.965169193797851e-05,2.965169193797851e-05,0.0,False,0.0,0.00026285587223120994
6,0.0012568317435135102,1.0,1.0273098037728732,-4.150565587375207e-05,-4.1505655873752054e-05,0.0,False,0.0,0.0012568317435135102
7,0.0013519756629914658,1.0,1.0323119453816558,-0.00020662655463927495,-0.00020662655463927495,0.0,False,0.0,0.0013519756629914658
8,0.0024483652314791983,1.0,1.037313585552646,-0.0002290249074800569,-0.0002290249074800569,0.0,False,0.0,0.0024483652314791983
9,0.0021565163338673004,1.0,1.042314800030151,-0.0004239744689620674,-0.0004239744689620674,0.0,False,0.0,0.0021565163338673004
10,0.002603909067234738,1.0,1.0473156536062156,-0.0003934328668623579,-0.0003934328668623579,0.0,False,0.0,0.002603909067234738
11,0.0014504871151920474,1.0,1.0523162016978074,-0.0004910163173256969,-0.0004910163173256969,0.0,False,0.0,0.0014504871151920474
12,0.001214844162244565,1.0,1.0573164916964333,-0.0003229030075587531,-0.0003229030075587531,0.0,False,0.0,0.001214844162244565
13,0.0010644186676213583,1.0,1.0623165641231187,-0.0003052116802336477,-0.0003052116802336477,0.0,False,0.0,0.0010644186676213583
14,4.713892468717093e-05,1.0,1.0673164536168922,-0.00029380334746632587,-0.00029380334746632587,0.0,False,0.0,4.713892468717093e-05
15,-0.0006174049125886164,1.0,1.072316189780852,-0.00013648164978320357,-0.00013648164978320357,0.0,False,0.0,-0.0006174049125886164
16,-0.001019739560318594,1.0,1.0773157979063896,-3.274244049989973e-05,-3.274244049989973e-05,0.0,False,0.0,-0.001019739560318594
17,-0.0008954718092219958,1.0,1.0823152995931682,3.6231897125507975e-05,3.623189712550796e-05,0.0,False,0.0,-0.0008954718092219958
18,-0.0014507101604330542,1.0,1.087314713279904,2.338683816027875e-05,2.338683816027875e-05,0.0,False,0.0,-0.0014507101604330542
19,-0.0016409123146135995,1.0,1.092314054698824,0.000125256729060114,0.000125256729060114,0.0,False,0.0,-0.0016409123146135995
20,-0.0017376521996959407,1.0,1.0973133372648027,0.00016800595815114872,0.00016800595815114872,0.0,False,0.0,-0.0017376521996959407
21,-0.002445466163589982,1.0,1.1023125724085947,0.0001993326892958701,0.0001993326892958701,0.0,False,0.0,-0.002445466163589982
22,-0.0018649580614573647,1.0,1.1073117698622172,0.0003336258899887463,0.0003336258899887463,0.0,False,0.0,-0.0018649580614573647
23,-0.002520147239063961,1.0,1.1123109379033715,0.0002574693228872674,0.0002574693228872674,0.0,False,0.0,-0.002520147239063961
24,-0.002260303189403566,1.0,1.117310083564798,0.0003883633555973317,0.0003883633555973317,0.0,False,0.0,-0.002260303189403566
25,-0.001261927060000142,1.0,1.1223092128136067,0.00036649958067870624,0.00036649958067870624,0.0,False,0.0,-0.001261927060000142
26,0.00013781227400388934,1.0,1.1273083307049017,0.00022493123938973584,0.00022493123938973584,0.0,False,0.0,0.00013781227400388934
27,0.0004056159473172606,1.0,1.1323074415133878,1.1184037321488605e-05,1.118403732148859e-05,0.0,False,0.0,0.0004056159473172606
28,0.0008408672842543226,1.0,1.1373065488461278,-2.625105918454573e-05,-2.625105918454573e-05,0.0,False,0.0,0.0008408672842543226
29,0.0013196906441103318,1.0,1.1423056557391464,-0.0001009521185493904,-0.0001009521185493904,0.0,False,0.0,0.0013196906441103318
30,0.00039926315536346104,1.0,1.147304764740203,-0.00018623396110640876,-0.00018623396110640876,0.0,False,0.0,0.00039926315536346104
