t,attitude,stability,speed,u_cmd,u_eff,turb,crashed,a_ref,attitude_err
0,-0.0015577701302375419,0.8091884016759401,1.0015504076004063,0.0007024057952481162,0.0007024057952481162,0.0,False,0.0,-0.0015577701302375419
1,0.00039522646630979475,0.873120765291967,1.0046560252283216,0.0014603479483228197,0.0014603479483228197,0.0,False,0.0,0.00039522646630979475
2,2.9130922063838298e-05,0.9275202305465917,1.0083993665748536,-0.0004562070971459889,-0.0004562070971459889,0.0,False,0.0,2.9130922063838298e-05
3,0.0007145432259761761,0.9682145683348908,1.012684711654898,0.00011350384904277959,0.00011350384904277959,0.0,False,0.0,0.0007145432259761761
4,-9.609238249490337e-05,0.9928444038560196,1.0173737376446992,-0.0005967340971648949,-0.0005967340971648949,0.0,False,0.0,-9.609238249490337e-05
5,0.0012316753608120562,1.0,1.0223061600031431,0.00023610475822272406,0.000236104758222724,0.0,False,0.0,0.0012316753608120562
6,0.0009202437566058273,1.0,1.0273088915634407,-0.0011443016066768113,-0.0011443016066768113,0.0,False,0.0,0.0009202437566058273
7,0.0009174250888155819,1.0,1.0323110331512415,-0.0007444645894405367,-0.0007444645894405367,0.0,False,0.0,0.0009174250888155819
8,-0.0008383229157184759,1.0,1.0373126733056617,-0.0008251144620190376,-0.0008251144620190376,0.0,False,0.0,-0.0008383229157184759
9,-0.00027542109310932226,1.0,1.0423138877703853,0.0008317516078033901,0.0008317516078033901,0.0,False,0.0,-0.00027542109310932226
10,-0.0012115517594356313,1.0,1.0473147413369188,0.00011696322511434783,0.00011696322511434783,0.0,False,0.0,-0.0012115517594356313
11,-2.4403491490796087e-05,1.0,1.0523152894217647,0.0011063292448194322,0.0011063292448194322,0.0,False,0.0,-2.4403491490796087e-05
12,-0.000377396611017353,1.0,1.0573155794160276,-9.696266707443352e-05,-9.696266707443335e-05,0.0,False,0.0,-0.000377396611017353
13,-0.0006339205045797176,1.0,1.0623156518403847,0.0003891186255942467,0.0003891186255942467,0.0,False,0.0,-0.0006339205045797176
14,-0.0007155043131265611,1.0,1.067315541333564,0.0006144574585574212,0.0006144574585574212,0.0,False,0.0,-0.0007155043131265611
15,-0.0009717550554284562,1.0,1.0723152774984035,0.0006945069108493615,0.0006945069108493615,0.0,False,0.0,-0.0009717550554284562
16,0.0002424384513528007,1.0,1.0773148856260701,0.0009690552895129066,0.0009690552895129066,0.0,False,0.0,0.0002424384513528007
17,-0.00037767995896499743,1.0,1.0823143873160321,-0.00019087474836971716,-0.0001908747483697174,0.0,False,0.0,-0.00037767995896499743
18,0.0010828573785609885,1.0,1.0873138010068386,0.0005442214078846578,0.0005442214078846578,0.0,False,0.0,0.0010828573785609885
19,6.32013672217186e-05,1.0,1.0923131424305708,-0.0009280300208054345,-0.0009280300208054345,0.0,False,0.0,6.32013672217186e-05
20,0.00018317952911959084,1.0,1.0973124250019777,0.00018215792176872622,0.00018215792176872603,0.0,False,0.0,0.00018317952911959084
21,4.2702999826702806e-05,1.0,1.102311660151706,-5.9739684994008176e-05,-5.973968499400814e-05,0.0,False,0.0,4.2702999826702806e-05
22,8.49712721476845e-05,1.0,1.10731085761168,8.176095139185836e-05,8.176095139185836e-05,0.0,False,0.0,8.49712721476845e-05
23,-0.0008511271249328623,1.0,1.11231002565952,2.1768393734024414e-05,2.1768393734024414e-05,0.0,False,0.0,-0.0008511271249328623
24,-0.00045543774371856205,1.0,1.1173091713278973,0.0009306074679732884,0.0009306074679732882,0.0,False,0.0,-0.00045543774371856205
25,-0.00034699094563432403,1.0,1.1223083005838628,0.00047701331679239465,0.00047701331679239465,0.0,False,0.0,-0.00034699094563432403
26,0.00011514817597907524,1.0,1.1273074184824687,0.0004420745355823279,0.0004420745355823279,0.0,False,0.0,0.00011514817597907524
27,-0.0002722480529108324,1.0,1.1323065292983774,2.4162750669155352e-05,2.4162750669155352e-05,0.0,False,0.0,-0.0002722480529108324
28,-4.062425599457464e-05,1.0,1.1373056366386136,0.00044963637848701994,0.00044963637848701994,0.0,False,0.0,-4.062425599457464e-05
29,0.0008927454394946562,1.0,1.1423047435391698,0.00019208615065700258,0.00019208615065700264,0.0,False,0.0,0.0008927454394946562
30,0.0003211004949734872,1.0,1.1473038525477788,-0.0006834563855378718,-0.0006834563855378718,0.0,False,0.0,0.0003211004949734872
31,0.0003243421333418909,1.0,1.1523029657948343,-6.159369786836285e-05,-6.159369786836273e-05,0.0,False,0.0,0.0003243421333418909
32,1.554967335841706e-06,1.0,1.1573020850541607,-0.00014939050517692905,-0.00014939050517692905,0.0,False,0.0,1.554967335841706e-06
33,-0.0003852922305849228,1.0,1.1623012117950822,0.00014788493578605255,0.0001478849357860526,0.0,False,0.0,-0.0003852922305849228
34,6.542250450660012e-05,1.0,1.1673003472270373,0.0004843145094816762,0.0004843145094816761,0.0,False,0.0,6.542250450660012e-05
35,0.0003329181119840764,1.0,1.1722994923378045,1.9964164221653285e-05,1.9964164221653285e-05,0.0,False,0.0,0.0003329181119840764
36,-0.00013338947067503807,1.0,1.177298647926253,-0.0001886919320458459,-0.0001886919320458459,0.0,False,0.0,-0.00013338947067503807
37,-0.0004181355630263273,1.0,1.1822978146303997,0.0002790799904315884,0.0002790799904315884,0.0,False,0.0,-0.0004181355630263273
38,-0.0005568894524523607,1.0,1.1872969929514432,0.0005059962636269972,0.0005059962636269972,0.0,False,0.0,-0.0005568894524523607
39,0.0007416214095435727,1.0,1.1922961832743482,0.0006273247834394113,0.0006273247834394113,0.0,False,0.0,0.0007416214095435727
40,-0.0008036880312656927,1.0,1.197295385885474,-0.0006210367468051502,-0.0006210367468051502,0.0,False,0.0,-0.0008036880312656927
41,-0.00021525858068576541,1.0,1.202294600987667,0.0009966536437421708,0.0009966536437421708,0.0,False,0.0,-0.00021525858068576541
42,0.0004112587754653416,1.0,1.2072938287131805,0.000280624345345814,0.0002806243453458141,0.0,False,0.0,0.0004112587754653416
43,-0.00021452829114642993,1.0,1.2122930691347287,-0.00024572302701688026,-0.00024572302701688015,0.0,False,0.0,-0.00021452829114642993
44,0.0009879926523272315,1.0,1.2172923222749472,0.0004159095715614039,0.0004159095715614039,0.0,False,0.0,0.0009879926523272315
45,-3.0097787381341154e-05,1.0,1.2222915881144765,-0.0008149037770441388,-0.0008149037770441388,0.0,False,0.0,-3.0097787381341154e-05
46,0.0004555731112113085,1.0,1.2272908665988775,0.00026754683007365447,0.00026754683007365447,0.0,False,0.0,0.0004555731112113085
47,0.00032379389369236095,1.0,1.232290157644533,-0.0003242199049571774,-0.0003242199049571774,0.0,False,0.0,0.00032379389369236095
