t,attitude,stability,speed,u_cmd,u_eff,turb,crashed,a_ref,attitude_err
0,-0.0009369026801403437,0.8091889447732044,1.0015504076004063,0.0006661993109569762,0.0006661993109569762,0.0,False,0.0,-0.0009369026801403437
1,-0.0009206247397136357,0.8731306731488718,1.0046560306592944,0.0007750549034303802,0.0007750549034303802,0.0,False,0.0,-0.0009206247397136357
2,8.091529779703109e-05,0.9275251476150015,1.0083994710050441,0.0007345464389197037,0.0007345464389197037,0.0,False,0.0,8.091529779703109e-05
3,0.0008379029009326167,0.968217488983604,1.0126848652186844,-0.0001849170427389049,-0.0001849170427389049,0.0,False,0.0,0.0008379029009326167
4,-0.0007602201143560953,0.992845280889556,1.0173739202468384,-0.0007611608331223637,-0.0007611608331223637,0.0,False,0.0,-0.0007602201143560953
5,0.00011904143274442435,1.0,1.0223063513221922,0.0007999508533195217,0.0007999508533195215,0.0,False,0.0,0.00011904143274442435
6,-0.0005287707808980023,1.0,1.0273090828869658,-0.00020074453184760184,-0.00020074453184760202,0.0,False,0.0,-0.0005287707808980023
7,0.0006790104081734786,1.0,1.032311224478324,0.000500754090355493,0.000500754090355493,0.0,False,0.0,0.0006790104081734786
8,9.40309071093289e-06,1.0,1.0373128646355143,-0.0006881420692273606,-0.0006881420692273608,0.0,False,0.0,9.40309071093289e-06
9,9.992159895769095e-05,1.0,1.0423140791023338,7.283040552675916e-05,7.283040552675916e-05,0.0,False,0.0,9.992159895769095e-05
10,0.00030075764395590934,1.0,1.047314932670386,-9.079950015576372e-05,-9.079950015576372e-05,0.0,False,0.0,0.00030075764395590934
11,0.0004944713748159936,1.0,1.0523154807562567,-0.00026470644056451366,-0.00026470644056451366,0.0,False,0.0,0.0004944713748159936
12,0.0002356154695273622,1.0,1.0573157707511238,-0.000418822747556005,-0.000418822747556005,0.0,False,0.0,0.0002356154695273622
13,-0.00034428449795543506,1.0,1.0623158431757262,-0.000157429666987254,-0.000157429666987254,0.0,False,0.0,-0.00034428449795543506
14,-0.0003920603249710144,1.0,1.0673157326688458,0.0003450155944622837,0.0003450155944622837,0.0,False,0.0,-0.0003920603249710144
15,-5.910474089454961e-05,1.0,1.0723154688333674,0.00031938135921868104,0.00031938135921868104,0.0,False,0.0,-5.910474089454961e-05
16,0.00014430554428381174,1.0,1.0773150769604973,7.329122626463919e-06,7.3291226264639026e-06,0.0,False,0.0,0.00014430554428381174
17,0.0003933144682056132,1.0,1.0823145786497383,-0.00013985366964845277,-0.00013985366964845277,0.0,False,0.0,0.0003933144682056132
18,0.0010765643797416079,1.0,1.0873139923396695,-0.00034453264543510677,-0.00034453264543510677,0.0,False,0.0,0.0010765643797416079
19,-0.0007727233753881635,1.0,1.0923133337623974,-0.0009432414931776057,-0.0009432414931776057,0.0,False,0.0,-0.0007727233753881635
20,-0.0009464020945701368,1.0,1.0973126163326936,0.0008400932309261034,0.0008400932309261036,0.0,False,0.0,-0.0009464020945701368
21,-0.0008529432148951531,1.0,1.1023118514812231,0.0007779631219579464,0.0007779631219579464,0.0,False,0.0,-0.0008529432148951531
22,-5.289142996565281e-05,1.0,1.1073110489399265,0.0006711395063551246,0.0006711395063551246,0.0,False,0.0,-5.289142996565281e-05
23,0.00018520960621729265,1.0,1.112310216986439,-5.3693070219017784e-05,-5.3693070219017676e-05,0.0,False,0.0,0.00018520960621729265
24,-0.0002940169160002864,1.0,1.1173093626534434,-0.0001767398093157876,-0.0001767398093157876,0.0,False,0.0,-0.0002940169160002864
25,0.001070711107728402,1.0,1.1223084919080006,0.00029272071546633863,0.00029272071546633863,0.0,False,0.0,0.001070711107728402
26,-0.0009247760195974471,1.0,1.1273076098051724,-0.0010203362490301643,-0.0010203362490301643,0.0,False,0.0,-0.0009247760195974471
27,-0.00020666360027142788,1.0,1.1323067206196282,0.0009792792709570597,0.0009792792709570597,0.0,False,0.0,-0.00020666360027142788
28,-0.0003978932613430556,1.0,1.1373058279583992,7.915738989802003e-05,7.915738989801993e-05,0.0,False,0.0,-0.0003978932613430556
29,0.0007600531232299267,1.0,1.1423049348574836,0.00034126216840303983,0.00034126216840303983,0.0,False,0.0,0.0007600531232299267
30,-0.0003575195743942716,1.0,1.147304043864619,-0.0007469960647326993,-0.0007469960647326993,0.0,False,0.0,-0.0003575195743942716
31,0.001195460490114144,1.0,1.152303157110202,0.0004201243832303211,0.0004201243832303211,0.0,False,0.0,0.001195460490114144
32,0.0009926847495007017,1.0,1.1573022763680623,-0.001142725999832325,-0.0011427259998323255,0.0,False,0.0,0.0009926847495007017
33,0.00036625735087655816,1.0,1.1623014031075254,-0.0007698147107269483,-0.0007698147107269483,0.0,False,0.0,0.00036625735087655816
34,-0.0009616268976982615,1.0,1.1673005385380317,-0.00021783459286634933,-0.00021783459286634939,0.0,False,0.0,-0.0009616268976982615
35,0.000819654436621058,1.0,1.1722996836473634,0.0009286476279875876,0.0009286476279875876,0.0,False,0.0,0.000819654436621058
36,0.00033524061415032467,1.0,1.1772988392343895,-0.0008694773094151647,-0.0008694773094151647,0.0,False,0.0,0.00033524061415032467
37,-0.000720452518259012,1.0,1.182298005937129,-0.00021006283262377175,-0.00021006283262377161,0.0,False,0.0,-0.000720452518259012
38,0.00033580731452881703,1.0,1.1872971842567814,0.00070304519049633,0.00070304519049633,0.0,False,0.0,0.00033580731452881703
39,-0.0009796292756226526,1.0,1.1922963745783126,-0.00039539703155759315,-0.0003953970315575929,0.0,False,0.0,-0.0009796292756226526
40,-0.0011370837549550229,1.0,1.1972955771880813,0.0009415558113162986,0.0009415558113162986,0.0,False,0.0,-0.0011370837549550229
41,2.017426937901739e-05,1.0,1.2022947922889358,0.0009285615414839027,0.0009285615414839027,0.0,False,0.0,2.017426937901739e-05
42,-4.577723390100097e-06,1.0,1.2072940200131284,-0.00015501037842329874,-0.00015501037842329888,0.0,False,0.0,-4.577723390100097e-06
43,0.0006001092863941127,1.0,1.2122932604333745,6.632417844374176e-06,6.632417844374152e-06,0.0,False,0.0,0.0006001092863941127
44,-0.0009236477342059272,1.0,1.2172925135723096,-0.0005526498702893957,-0.0005526498702893957,0.0,False,0.0,-0.0009236477342059272
45,-0.0002726293268622603,1.0,1.2222917794105739,0.0009217690298367466,0.0009217690298367464,0.0,False,0.0,-0.0002726293268622603
46,-0.0002847396028855058,1.0,1.2272910578937277,0.00013998125260856822,0.00013998125260856816,0.0,False,0.0,-0.0002847396028855058
