t,attitude,stability,speed,u_cmd,u_eff,turb,crashed,a_ref,attitude_err
0,0.0007264748276603152,0.8091889447732044,1.0015504076004063,0.0006661993109569762,0.0006661993109569762,0.0,False,0.0,0.0007264748276603152
1,0.0005846050627153383,0.8731309444431175,1.0046560306592944,-0.000755252403746226,-0.000755252403746226,0.0,False,0.0,0.0005846050627153383
2,-0.001170593142607164,0.9275282945039512,1.0083994737158137,-0.0004506596783788735,-0.0004506596783788735,0.0,False,0.0,-0.001170593142607164
3,0.0005511118281909804,0.9682129738454051,1.0126848993758697,0.0011470982987244315,0.0011470982987244315,0.0,False,0.0,0.0005511118281909804
4,0.00033604115445995966,0.9928434645606429,1.017373909517002,-0.0006474940590485617,-0.0006474940590485615,0.0,False,0.0,0.00033604115445995966
5,-0.0012308128291905907,1.0,1.0223063225420963,-0.00024302444272024528,-0.00024302444272024528,0.0,False,0.0,-0.0012308128291905907
6,0.0007643128721166195,1.0,1.0273090540992473,0.0011726727413905386,0.0011726727413905386,0.0,False,0.0,0.0007643128721166195
7,0.0008913825011517399,1.0,1.0323111956841307,-0.000850865381850161,-0.0008508653818501605,0.0,False,0.0,0.0008913825011517399
8,-9.481660161244631e-05,1.0,1.0373128358358337,-0.0007283543564056065,-0.0007283543564056065,0.0,False,0.0,-9.481660161244631e-05
9,-0.00015754319116535414,1.0,1.0423140502980155,0.00019419717362165938,0.00019419717362165938,0.0,False,0.0,-0.00015754319116535414
10,0.00047638863651878923,1.0,1.0473149038621614,0.00013356174367863224,0.00013356174367863224,0.0,False,0.0,0.00047638863651878923
11,0.0007554424487925746,1.0,1.0523154519447546,-0.0004571827285371286,-0.0004571827285371286,0.0,False,0.0,0.0007554424487925746
12,0.00038823899278352846,1.0,1.0573157419368837,-0.0006378404165069139,-0.0006378404165069139,0.0,False,0.0,0.00038823899278352846
13,6.576814217823647e-05,1.0,1.0623158143592113,-0.0002665267795057373,-0.0002665267795057373,0.0,False,0.0,6.576814217823647e-05
14,0.00043723397433090836,1.0,1.0673157038504533,-1.3918011669954138e-05,-1.3918011669954123e-05,0.0,False,0.0,0.00043723397433090836
15,-0.000475643813160732,1.0,1.0723154400134371,-0.0003943630793230473,-0.0003943630793230473,0.0,False,0.0,-0.000475643813160732
16,4.437453095117277e-05,1.0,1.0773150481393206,0.0004900603850275825,0.0004900603850275823,0.0,False,0.0,4.437453095117277e-05
17,0.0004897255187386297,1.0,1.082314549827563,-9.790182605436679e-05,-9.790182605436679e-05,0.0,False,0.0,0.0004897255187386297
18,-5.777676091346927e-05,1.0,1.0873139635167066,-0.00044522253352539867,-0.00044522253352539867,0.0,False,0.0,-5.777676091346927e-05
19,-0.0009687214189422368,1.0,1.0923133049388272,0.00011192168228902729,0.00011192168228902723,0.0,False,0.0,-0.0009687214189422368
20,-0.0006654732745505385,1.0,1.0973125875086682,0.0008842904941172415,0.0008842904941172415,0.0,False,0.0,-0.0006654732745505385
21,-0.0003863780483464061,1.0,1.102311822656871,0.0004959888423134271,0.0004959888423134271,0.0,False,0.0,-0.0003863780483464061
22,0.0010890856362214085,1.0,1.1073110201153566,0.000275611011532629,0.000275611011532629,0.0,False,0.0,0.0010890856362214085
23,0.000415531438048159,1.0,1.1123101881617419,-0.0010483241511252646,-0.0010483241511252646,0.0,False,0.0,0.000415531438048159
24,0.00018507039631241058,1.0,1.117309333828695,-0.00025159864665773724,-0.00025159864665773724,0.0,False,0.0,0.00018507039631241058
25,-0.0009777493888330313,1.0,1.1223084630832638,-0.00012040099204163867,-0.00012040099204163867,0.0,False,0.0,-0.0009777493888330313
26,-0.000173823320465179,1.0,1.1273075809804987,0.0009217378852838782,0.0009217378852838779,0.0,False,0.0,-0.000173823320465179
27,0.00023939583818422813,1.0,1.1323066917950597,4.2587528168000916e-05,4.2587528168000855e-05,0.0,False,0.0,0.00023939583818422813
28,-0.0011264778798685503,1.0,1.13730579913397,-0.00024110296958531138,-0.00024110296958531144,0.0,False,0.0,-0.0011264778798685503
29,0.0001304887529686879,1.0,1.1423049060332207,0.0010650871500611737,0.0010650871500611737,0.0,False,0.0,0.0001304887529686879
30,-0.0008962258183774454,1.0,1.147304015040543,-0.0002552269983154189,-0.0002552269983154188,0.0,False,0.0,-0.0008962258183774454
31,0.0005291386489456143,1.0,1.1523031282863299,0.0008401864032634924,0.0008401864032634924,0.0,False,0.0,0.0005291386489456143
32,-5.997572356266794e-05,1.0,1.1573022475444046,-0.0005943546552352587,-0.0005943546552352587,0.0,False,0.0,-5.997572356266794e-05
33,0.0007450596741810136,1.0,1.16230137428409,0.00011867430355112823,0.0001186743035511281,0.0,False,0.0,0.0007450596741810136
34,0.00014728955892537296,1.0,1.167300509714824,-0.0006926519870740527,-0.0006926519870740527,0.0,False,0.0,0.00014728955892537296
35,-4.076761288402829e-06,1.0,1.1722996548243847,-4.6099233309621494e-05,-4.609923330962153e-05,0.0,False,0.0,-4.076761288402829e-06
36,0.00036810880387062064,1.0,1.1772988104116404,2.142536745637536e-05,2.1425367456375368e-05,0.0,False,0.0,0.00036810880387062064
37,-0.0005062978199139617,1.0,1.1822979771146078,-0.0003391493109155794,-0.0003391493109155794,0.0,False,0.0,-0.0005062978199139617
38,0.00032923290157577285,1.0,1.1872971554344847,0.0005099670507853193,0.0005099670507853193,0.0,False,0.0,0.00032923290157577285
39,-0.0005949846944465991,1.0,1.1922963457562354,-0.00036365000783938645,-0.00036365000783938645,0.0,False,0.0,-0.0005949846944465991
